Depth,Salinity
122.579,36.3215226122
122.6536,36.3205548618
122.7282,36.31994776425
122.8028,36.3193406667
122.8774,36.3176668238667
122.952,36.3159929810333
123.0264,36.3143191382
123.1008,36.3123100614
123.1752,36.3103009846
123.2496,36.3063998091667
123.324,36.3024986337333
123.388,36.2985974583
123.452,36.2925716674
123.516,36.28867536715
123.58,36.2847790669
123.644,36.2855679977667
123.74,36.2863569286333
123.836,36.2871458595
123.932,36.2878694473
124.028,36.2885930351
124.124,36.28683879245
124.1826,36.2850845498
124.2412,36.2831736783
124.2998,36.2812628068
124.3584,36.2805557506333
124.417,36.2798486944667
124.4862,36.2791416383
124.5554,36.2786054137
124.6246,36.2780691891
124.6938,36.2776665308667
124.763,36.2772638726333
124.8588,36.2768612144
124.9546,36.2761767512
125.0504,36.27547615515
125.1462,36.2747755591
125.242,36.2743851585333
125.35525,36.2739947579667
125.4685,36.2736043574
125.58175,36.2731851739667
125.695,36.2727659905333
125.7324,36.2723468071
125.7698,36.2665148086
125.8072,36.260362255
125.8446,36.2542097014
125.882,36.2553161933667
125.9938,36.2564226853333
126.1056,36.2575291773
126.2174,36.25553109695
126.3292,36.2535330166
126.441,36.2531686766
126.5102,36.2528043366
126.5794,36.2524399966
126.6486,36.2423980644
126.7178,36.2419145527333
126.787,36.2414310410667
126.8776,36.2409475294
126.9682,36.24157005135
127.0588,36.2421925733
127.1494,36.2411345876
127.24,36.2400766019
127.304,36.2390186162
127.368,36.2362362379
127.432,36.2351035289
127.496,36.2339708199
127.56,36.2323501259333
127.6398,36.2307294319667
127.7196,36.229108738
127.7994,36.2284873407
127.8792,36.2278659434
127.959,36.2265660903333
128.0496,36.2252662372667
128.1402,36.2239663842
128.2308,36.2223653902
128.3214,36.2219481620333
128.412,36.2215309338667
128.5185,36.2211137057
128.625,36.2204449941
128.7315,36.2197762825
128.838,36.2188711145333
128.9074,36.2179659465667
128.9768,36.2170607786
129.0462,36.2145657577
129.1156,36.2131126352
129.185,36.2116595127
129.2648,36.2102063902
129.3446,36.20799443135
129.4244,36.2057824725
129.5042,36.204856429
129.584,36.2039303855
129.6692,36.203004342
129.7544,36.20226378475
129.8396,36.2015232275
129.9248,36.2033155605
130.01,36.2027575386333
130.1006,36.2021995167667
130.1912,36.2016414949
130.2818,36.1993868984
130.3724,36.1971323019
130.463,36.1961063568333
130.5642,36.1950804117667
130.6654,36.1940544667
130.7666,36.1926582159
130.8678,36.1912619651
130.969,36.1870324414
131.017,36.1828029177
131.065,36.1841920927
131.113,36.1855812677
131.161,36.1851661142333
131.209,36.1847509607667
131.2942,36.1843358073
131.3794,36.18230473985
131.4646,36.1802736724
131.5498,36.1803052212
131.635,36.1788107185333
131.731,36.1773162158667
131.827,36.1758217132
131.923,36.17573659045
132.019,36.1756514677
132.115,36.1755326968333
132.2215,36.1754139259667
132.328,36.1752951551
132.4345,36.1737518234
132.541,36.1723688537333
132.5942,36.1709858840667
132.6474,36.1696029144
132.7006,36.16719114165
132.7538,36.1647793689
132.807,36.1633937146667
132.887,36.1620080604333
132.967,36.1606224062
133.047,36.15788444975
133.127,36.1551464933
133.207,36.15254582355
133.2922,36.1499451538
133.3774,36.15255075255
133.4626,36.1551563513
133.5478,36.1533072265
133.633,36.1514581017
133.697,36.1496089769
133.761,36.1466942047
133.825,36.1437794325
133.889,36.1404591266667
133.953,36.1371388208333
134.0276,36.133818515
134.1022,36.1363600226
134.1768,36.13547303995
134.2514,36.1345860573
134.326,36.1345449943667
134.4166,36.1345039314333
134.5072,36.1344628685
134.5978,36.13338436715
134.6884,36.1323058658
134.779,36.13226669975
134.8482,36.1322275337
134.9174,36.131244979
134.9866,36.1302624243
135.0558,36.1301589062667
135.125,36.1300553882333
135.1836,36.1299518702
135.2422,36.12906964145
135.3008,36.1281874127
135.3594,36.1280484074667
135.418,36.1279094022333
135.53125,36.127770397
135.6445,36.1273360785
135.75775,36.1272786908
135.871,36.1272213031
135.8762,36.1271639154
135.8814,36.1268507278
135.8866,36.1265375402
135.8918,36.126332548
135.897,36.1261275558
136.041,36.1259225636
136.185,36.1256643365
136.329,36.1253102336
136.473,36.1249561307
136.617,36.1249908764
136.6916,36.1250256221
136.7662,36.1250603678
136.8408,36.1245658249
136.9154,36.124071282
136.99,36.1239602718333
137.0858,36.1238492616667
137.1816,36.1237382515
137.2774,36.1231540951
137.3732,36.122831524
137.469,36.1225089529
137.5702,36.1221863818
137.6714,36.1221593959
137.7726,36.12213241
137.8738,36.1222000099333
137.975,36.1222676098667
138.0336,36.1223352098
138.0922,36.1214458443
138.1508,36.1212311171
138.2094,36.1210163899
138.268,36.1209664738333
138.332,36.1209165577667
138.396,36.1208666417
138.46,36.12039136555
138.524,36.1199160894
138.588,36.1196339167333
138.6732,36.1193517440667
138.7584,36.1190695714
138.8436,36.1182787778
138.9288,36.1177518323667
139.014,36.1172248869333
139.1005,36.1166979415
139.187,36.1170473249
139.2735,36.1173967083
139.36,36.1159642557667
139.424,36.1145318032333
139.488,36.1130993507
139.552,36.1125642863
139.616,36.1094009449
139.68,36.1062376035
139.7706,36.1030742621
139.8612,36.1002862227
139.9518,36.0974981833
140.0424,36.0988181961
140.133,36.1001382089
140.1968,36.1014582217
140.2606,36.10147965235
140.3244,36.101501083
140.3882,36.0928896351
140.452,36.0939183493667
140.5106,36.0949470636333
140.5692,36.0959757779
140.6278,36.09646049685
140.6864,36.0969452158
140.745,36.0945950946333
140.8356,36.0922449734667
140.9262,36.0898948523
141.0168,36.0860670297
141.1074,36.0827671806667
141.198,36.0794673316333
141.2674,36.0761674826
141.3368,36.0728640206
141.4062,36.0695605586
141.4756,36.0682600864667
141.545,36.0669596143333
141.6088,36.0656591422
141.6726,36.06267719705
141.7364,36.0596952519
141.8002,36.0379947144
141.864,36.0422435153667
141.9492,36.0464923163333
142.0344,36.0507411173
142.1196,36.05029937505
142.2048,36.0498576328
142.29,36.0479657015333
142.38325,36.0460737702667
142.4765,36.044181839
142.56975,36.0422188947
142.663,36.0412628403667
142.7376,36.0403067860333
142.8122,36.0393507317
142.8868,36.0293981318
142.9614,36.0194455319
143.036,36.0203900753333
143.1054,36.0213346187667
143.1748,36.0222791622
143.2442,36.0249704514
143.3136,36.0276617406
143.383,36.0253167957
143.4734,36.0229718508
143.5638,36.0229542235
143.6542,36.0229365962
143.7446,36.0226940923333
143.835,36.0224515884667
143.9364,36.0222090846
144.0378,36.02034392665
144.1392,36.0184787687
144.2406,36.0161613648
144.342,36.0170511785333
144.3632,36.0179409922667
144.3844,36.018830806
144.4056,36.01271717135
144.4268,36.0066035367
144.448,36.0094211327
144.5386,36.0122387287
144.6292,36.0150563247
144.7198,36.0133556782
144.8104,36.0116550317
144.901,36.0111151704
144.9596,36.0105753091
145.0182,36.00781882175
145.0768,36.0050623344
145.1354,36.0050905246667
145.194,36.0051187149333
145.31375,36.0051469052
145.4335,36.00545199535
145.55325,36.0057570855
145.673,36.0039283739
145.7424,36.0020996623
145.8118,36.0016246147
145.8812,36.0011495671
145.9506,36.0007600410667
146.02,36.0003705150333
146.1264,35.999980989
146.2328,36.0004133615
146.3392,36.000845734
146.4456,36.0005727740333
146.552,36.0002998140667
146.6266,36.0000268541
146.7012,35.999653627
146.7758,35.99955869
146.8504,35.999463753
146.925,35.9993412195667
146.9624,35.9992186861333
146.9998,35.9990961527
147.0372,35.99909280015
147.0746,35.9990894476
147.112,35.9989004982
147.1972,35.9987115488
147.2824,35.99847832955
147.3676,35.9982451103
147.4528,35.9979107253333
147.538,35.9975763403667
147.6072,35.9972419554
147.6764,35.99321468555
147.7456,35.9891874157
147.8148,35.990806034
147.884,35.9924246523
147.948,35.9940432706
148.012,35.9947092753
148.076,35.98934783865
148.14,35.983986402
148.204,35.9857529845667
148.2892,35.9875195671333
148.3744,35.9892861497
148.4596,35.99039036235
148.5448,35.991494575
148.63,35.99080402165
148.7365,35.9901134683
148.843,35.98821541855
148.9495,35.9863173688
149.056,35.9861740133333
149.104,35.9860306578667
149.152,35.9858873024
149.2,35.98465231355
149.248,35.9834173247
149.296,35.9818184768333
149.392,35.9802196289667
149.488,35.9786207811
149.584,35.9804580527
149.68,35.9804316324333
149.776,35.9804052121667
149.8666,35.9803787919
149.9572,35.98024583205
150.0478,35.9801128722
150.1384,35.9796823480333
150.229,35.9792518238667
150.3034,35.9788212997
150.3778,35.9765328148
150.4522,35.97655421435
150.5266,35.9765756139
150.601,35.9750147771667
150.6756,35.9734539404333
150.7502,35.9718931037
150.8248,35.97110846515
150.8994,35.9703238266
150.974,35.9678074923
151.0434,35.965291158
151.1128,35.9627748237
151.1822,35.9590292285
151.2516,35.9597122360333
151.321,35.9603952435667
151.4168,35.9610782511
151.5126,35.9603559363
151.6084,35.9596336215
151.7042,35.9587785557667
151.8,35.9579234900333
151.8532,35.9570684243
151.9064,35.9542317126
151.9596,35.9544824588
152.0128,35.954733205
152.066,35.9543329600333
152.15275,35.9539327150667
152.2395,35.9535324701
152.32625,35.9535323029333
152.413,35.9535321357667
152.5036,35.9535319686
152.5942,35.95232646555
152.6848,35.9511209625
152.7754,35.9494665778
152.866,35.9494380177333
152.9352,35.9494094576667
153.0044,35.9493808976
153.0736,35.9491957799
153.1428,35.9490106622
153.212,35.9489162481333
153.2652,35.9488218340667
153.3184,35.94872742
153.3716,35.9477011045
153.4248,35.9472083256
153.478,35.9467155467
153.574,35.9462227678
153.67,35.945993528
153.766,35.9457642882
153.862,35.9455490710333
153.958,35.9453338538667
154.0432,35.9451186367
154.1284,35.94488747055
154.2136,35.9446563044
154.2988,35.9437292998
154.384,35.9435135793333
154.4532,35.9432978588667
154.5224,35.9430821384
154.5916,35.94234358
154.6608,35.9416050216
154.73,35.941668125
154.7994,35.9417312284
154.8688,35.9417943318
154.9382,35.9410514521
155.0076,35.9404326408667
155.077,35.9398138296333
155.1835,35.9391950184
155.29,35.93836470105
155.3965,35.9375343837
155.503,35.9358412333667
155.5722,35.9341480830333
155.6414,35.9324549327
155.7106,35.93302197485
155.7798,35.933589017
155.849,35.932762219
155.929,35.931935421
156.009,35.9310609713
156.089,35.9301865216
156.169,35.9301589163667
156.249,35.9301313111333
156.3236,35.9301037059
156.3982,35.92973270455
156.4728,35.9293617032
156.5474,35.922117487
156.622,35.9205164527667
156.7178,35.9189154185333
156.8136,35.9173143843
156.9094,35.91434051025
157.0052,35.9113666362
157.101,35.9094744277333
157.149,35.9075822192667
157.197,35.9056900108
157.245,35.90787666855
157.293,35.9100633263
157.341,35.90968623415
157.4208,35.909309142
157.5006,35.90734603125
157.5804,35.9053829205
157.6602,35.9053171589667
157.74,35.9052513974333
157.8146,35.9051856359
157.8892,35.9041082376
157.9638,35.9030308393
158.0384,35.9004065305
158.113,35.8983130801667
158.20625,35.8962196298333
158.2995,35.8941261795
158.39275,35.8927735069333
158.486,35.8914208343667
158.55,35.8900681618
158.614,35.8908501506
158.678,35.8916321394
158.742,35.8913460441
158.806,35.8910599488
158.9018,35.8907738535
158.9976,35.887673495
159.0934,35.8851299979
159.1892,35.8825865008
159.285,35.881201871
159.3436,35.8798172412
159.4022,35.8784326114
159.4608,35.87665858325
159.5194,35.8748845551
159.578,35.8760240828
159.674,35.8771636105
159.77,35.8783031382
159.866,35.8748954496
159.962,35.8744516631667
160.058,35.8740078767333
160.1272,35.8735640903
160.1964,35.8735096476
160.2656,35.8734552049
160.3348,35.8725753486333
160.404,35.8716954923667
160.5106,35.8708156361
160.6172,35.8707942889
160.7238,35.86942503025
160.8304,35.8680557716
160.937,35.8683307216
160.969,35.8686056716
161.001,35.8688806216
161.033,35.86873463485
161.065,35.8685886481
161.097,35.8684915495333
161.1982,35.8683944509667
161.2994,35.8682973524
161.4006,35.8677270344
161.5018,35.8675350474667
161.603,35.8673430605333
161.6722,35.8671510736
161.7414,35.86700426595
161.8106,35.8668574583
161.8798,35.8660698504
161.949,35.8652822425
162.04225,35.8644946346
162.1355,35.8622960544
162.22875,35.8628122656
162.322,35.8633284768
162.3752,35.863844688
162.4284,35.8635106311
162.4816,35.8631765742
162.5348,35.8626400741
162.588,35.862103574
162.6786,35.8615670739
162.7692,35.8596483751
162.8598,35.85935398395
162.9504,35.8590595928
163.041,35.8593013590333
163.1156,35.8595431252667
163.1902,35.8597848915
163.2648,35.8587896961
163.3394,35.8577945007
163.414,35.8577828419
163.494,35.8577711831
163.574,35.8577595243
163.654,35.8576517873
163.734,35.8572408552333
163.814,35.8568299231667
163.8778,35.8564189911
163.9416,35.856507701
164.0054,35.8565964109
164.0692,35.8559316701667
164.133,35.8552669294333
164.229,35.8546021887
164.325,35.85520376335
164.421,35.855805338
164.517,35.8506121878
164.613,35.8517895851
164.6556,35.8529669824
164.6982,35.8541443797
164.7408,35.8525786407
164.7834,35.8510129017
164.826,35.8516654151667
164.93925,35.8523179286333
165.0525,35.8529704421
165.16575,35.8507224966
165.279,35.8506515528667
165.3482,35.8505806091333
165.4174,35.8505096654
165.4866,35.85125537725
165.5558,35.8520010891
165.625,35.8507086192
165.6996,35.8494161493
165.7742,35.8481236794
165.8488,35.84881303725
165.9234,35.8495023951
165.998,35.84921215505
166.078,35.848921915
166.158,35.8487270716
166.238,35.8485322282
166.318,35.8483393639333
166.398,35.8481464996667
166.4724,35.8479536354
166.5468,35.84799438
166.6212,35.8480351246
166.6956,35.8478305139
166.77,35.8474808886333
166.8606,35.8471312633667
166.9512,35.8467816381
167.0418,35.8469562495
167.1324,35.8471308609
167.223,35.8471282889
167.271,35.8471257169
167.319,35.8471231449
167.367,35.8471654958
167.415,35.8472078467
167.463,35.84725018825
167.5536,35.8472925298
167.6442,35.84728990035
167.7348,35.8472872709
167.8254,35.8472844195333
167.916,35.8472815681667
168.02925,35.8472787168
168.1425,35.8472253797
168.25575,35.8471720426
168.369,35.8461347892
168.4436,35.8450975358
168.5182,35.84519944655
168.5928,35.8453013573
168.6674,35.8434514598333
168.742,35.8416015623667
168.8218,35.8397516649
168.9016,35.8433552851
168.9814,35.8469589053
169.0612,35.8467530206333
169.141,35.8465471359667
169.2104,35.8463412513
169.2798,35.8428344818
169.3492,35.8432034638
169.4186,35.8435724458
169.488,35.8435870911667
169.5892,35.8436017365333
169.6904,35.8436163819
169.7916,35.8431473056
169.8928,35.8426782293
169.994,35.842661422
170.0686,35.8426446147
170.1432,35.8444929136
170.2178,35.8463412125
170.2924,35.8456830664667
170.367,35.8450249204333
170.3988,35.8443667744
170.4306,35.84168278835
170.4624,35.8389988023
170.4942,35.8401062762
170.526,35.8412137501
170.6114,35.842321224
170.6968,35.8422961369
170.7822,35.84257772115
170.8676,35.8428593054
170.953,35.8425442063
171.0595,35.8422291072
171.166,35.8419140081
171.2725,35.8421619436333
171.379,35.8424098791667
171.4322,35.8426578147
171.4854,35.8431179844
171.5386,35.8427014981
171.5918,35.8422850118
171.645,35.8420896352667
171.741,35.8418942587333
171.837,35.8416988822
171.933,35.84240282245
172.029,35.8431067627
172.125,35.8428196475333
172.2048,35.8425325323667
172.2846,35.8422454172
172.3644,35.8421440312
172.4442,35.8421401150667
172.524,35.8421361989333
172.5774,35.8421322828
172.6308,35.8420334089
172.6842,35.841934535
172.7376,35.8420568434333
172.791,35.8421791518667
172.8602,35.8423014603
172.9294,35.842015295
172.9986,35.84238890935
173.0678,35.8427625237
173.137,35.8421422945
173.1476,35.8415220653
173.1582,35.8409018361
